date,day_of_week,is_weekend,menu,qty_sold(판매량(인분)),temp_avg_c,rain_mm,living_population_avg,pop_index,is_event
2026-05-05,Tuesday,0,돼지김치찌개,36,14.5,0.0,19883.5,114.1,0
2026-05-05,Tuesday,0,제육볶음,35,14.5,0.0,19883.5,114.1,0
2026-05-05,Tuesday,0,버섯소불고기,32,14.5,0.0,19883.5,114.1,0
2026-05-05,Tuesday,0,호박된장국,29,14.5,0.0,19883.5,114.1,0
2026-05-06,Wednesday,0,돼지김치찌개,37,16.9,0.0,19165.4,110.0,0
2026-05-06,Wednesday,0,제육볶음,33,16.9,0.0,19165.4,110.0,0
2026-05-06,Wednesday,0,버섯소불고기,22,16.9,0.0,19165.4,110.0,0
2026-05-06,Wednesday,0,호박된장국,29,16.9,0.0,19165.4,110.0,0
2026-05-07,Thursday,0,돼지김치찌개,52,15.4,2.7,18806.6,108.0,0
2026-05-07,Thursday,0,제육볶음,37,15.4,2.7,18806.6,108.0,0
2026-05-07,Thursday,0,버섯소불고기,24,15.4,2.7,18806.6,108.0,0
2026-05-07,Thursday,0,호박된장국,21,15.4,2.7,18806.6,108.0,0
2026-05-08,Friday,0,돼지김치찌개,43,15.2,0.0,19891.1,114.2,0
2026-05-08,Friday,0,제육볶음,46,15.2,0.0,19891.1,114.2,0
2026-05-08,Friday,0,버섯소불고기,34,15.2,0.0,19891.1,114.2,0
2026-05-08,Friday,0,호박된장국,30,15.2,0.0,19891.1,114.2,0
2026-05-09,Saturday,1,돼지김치찌개,50,15.9,0.0,19536.6,112.1,0
2026-05-09,Saturday,1,제육볶음,48,15.9,0.0,19536.6,112.1,0
2026-05-09,Saturday,1,버섯소불고기,33,15.9,0.0,19536.6,112.1,0
2026-05-09,Saturday,1,호박된장국,25,15.9,0.0,19536.6,112.1,0
2026-05-10,Sunday,1,돼지김치찌개,48,17.1,0.0,18730.1,107.5,0
2026-05-10,Sunday,1,제육볶음,45,17.1,0.0,18730.1,107.5,0
2026-05-10,Sunday,1,버섯소불고기,39,17.1,0.0,18730.1,107.5,0
2026-05-10,Sunday,1,호박된장국,25,17.1,0.0,18730.1,107.5,0
2026-05-11,Monday,0,돼지김치찌개,37,16.8,0.9,18062.6,103.7,0
2026-05-11,Monday,0,제육볶음,33,16.8,0.9,18062.6,103.7,0
2026-05-11,Monday,0,버섯소불고기,23,16.8,0.9,18062.6,103.7,0
2026-05-11,Monday,0,호박된장국,25,16.8,0.9,18062.6,103.7,0
2026-05-12,Tuesday,0,돼지김치찌개,48,19.1,18.1,18475.5,106.1,0
2026-05-12,Tuesday,0,제육볶음,36,19.1,18.1,18475.5,106.1,0
2026-05-12,Tuesday,0,버섯소불고기,32,19.1,18.1,18475.5,106.1,0
2026-05-12,Tuesday,0,호박된장국,26,19.1,18.1,18475.5,106.1,0
2026-05-13,Wednesday,0,돼지김치찌개,35,19.7,0.0,19047.7,109.3,0
2026-05-13,Wednesday,0,제육볶음,32,19.7,0.0,19047.7,109.3,0
2026-05-13,Wednesday,0,버섯소불고기,26,19.7,0.0,19047.7,109.3,0
2026-05-13,Wednesday,0,호박된장국,22,19.7,0.0,19047.7,109.3,0
2026-05-14,Thursday,0,돼지김치찌개,28,23.5,0.0,18874.6,108.3,0
2026-05-14,Thursday,0,제육볶음,32,23.5,0.0,18874.6,108.3,0
2026-05-14,Thursday,0,버섯소불고기,31,23.5,0.0,18874.6,108.3,0
2026-05-14,Thursday,0,호박된장국,16,23.5,0.0,18874.6,108.3,0
2026-05-15,Friday,0,돼지김치찌개,38,24.2,0.0,19941.3,114.5,0
2026-05-15,Friday,0,제육볶음,38,24.2,0.0,19941.3,114.5,0
2026-05-15,Friday,0,버섯소불고기,39,24.2,0.0,19941.3,114.5,0
2026-05-15,Friday,0,호박된장국,29,24.2,0.0,19941.3,114.5,0
2026-05-16,Saturday,1,돼지김치찌개,48,23.1,0.0,19197.1,110.2,0
2026-05-16,Saturday,1,제육볶음,39,23.1,0.0,19197.1,110.2,0
2026-05-16,Saturday,1,버섯소불고기,36,23.1,0.0,19197.1,110.2,0
2026-05-16,Saturday,1,호박된장국,30,23.1,0.0,19197.1,110.2,0
2026-05-17,Sunday,1,돼지김치찌개,39,22.6,0.0,17727.9,101.8,0
2026-05-17,Sunday,1,제육볶음,34,22.6,0.0,17727.9,101.8,0
2026-05-17,Sunday,1,버섯소불고기,48,22.6,0.0,17727.9,101.8,0
2026-05-17,Sunday,1,호박된장국,26,22.6,0.0,17727.9,101.8,0
2026-05-18,Monday,0,돼지김치찌개,31,23.0,0.0,18584.4,106.7,0
2026-05-18,Monday,0,제육볶음,24,23.0,0.0,18584.4,106.7,0
2026-05-18,Monday,0,버섯소불고기,34,23.0,0.0,18584.4,106.7,0
2026-05-18,Monday,0,호박된장국,19,23.0,0.0,18584.4,106.7,0
2026-05-19,Tuesday,0,돼지김치찌개,35,22.1,0.0,18481.6,106.1,0
2026-05-19,Tuesday,0,제육볶음,37,22.1,0.0,18481.6,106.1,0
2026-05-19,Tuesday,0,버섯소불고기,27,22.1,0.0,18481.6,106.1,0
2026-05-19,Tuesday,0,호박된장국,22,22.1,0.0,18481.6,106.1,0
2026-05-20,Wednesday,0,돼지김치찌개,54,16.9,63.1,18273.3,104.9,0
2026-05-20,Wednesday,0,제육볶음,26,16.9,63.1,18273.3,104.9,0
2026-05-20,Wednesday,0,버섯소불고기,22,16.9,63.1,18273.3,104.9,0
2026-05-20,Wednesday,0,호박된장국,25,16.9,63.1,18273.3,104.9,0
2026-05-21,Thursday,0,돼지김치찌개,44,17.0,14.0,18132.5,104.1,0
2026-05-21,Thursday,0,제육볶음,37,17.0,14.0,18132.5,104.1,0
2026-05-21,Thursday,0,버섯소불고기,21,17.0,14.0,18132.5,104.1,0
2026-05-21,Thursday,0,호박된장국,25,17.0,14.0,18132.5,104.1,0
2026-05-22,Friday,0,돼지김치찌개,37,20.6,0.0,19056.4,109.4,0
2026-05-22,Friday,0,제육볶음,36,20.6,0.0,19056.4,109.4,0
2026-05-22,Friday,0,버섯소불고기,34,20.6,0.0,19056.4,109.4,0
2026-05-22,Friday,0,호박된장국,29,20.6,0.0,19056.4,109.4,0
2026-05-23,Saturday,1,돼지김치찌개,52,19.2,0.0,18571.7,106.6,0
2026-05-23,Saturday,1,제육볶음,45,19.2,0.0,18571.7,106.6,0
2026-05-23,Saturday,1,버섯소불고기,32,19.2,0.0,18571.7,106.6,0
2026-05-23,Saturday,1,호박된장국,29,19.2,0.0,18571.7,106.6,0
2026-05-24,Sunday,1,돼지김치찌개,55,22.1,0.0,18280.4,104.9,0
2026-05-24,Sunday,1,제육볶음,46,22.1,0.0,18280.4,104.9,0
2026-05-24,Sunday,1,버섯소불고기,35,22.1,0.0,18280.4,104.9,0
2026-05-24,Sunday,1,호박된장국,33,22.1,0.0,18280.4,104.9,0
2026-05-25,Monday,0,돼지김치찌개,30,24.4,0.0,17609.5,101.1,0
2026-05-25,Monday,0,제육볶음,29,24.4,0.0,17609.5,101.1,0
2026-05-25,Monday,0,버섯소불고기,36,24.4,0.0,17609.5,101.1,0
2026-05-25,Monday,0,호박된장국,17,24.4,0.0,17609.5,101.1,0
2026-05-26,Tuesday,0,돼지김치찌개,25,24.9,0.6,17842.7,102.4,0
2026-05-26,Tuesday,0,제육볶음,35,24.9,0.6,17842.7,102.4,0
2026-05-26,Tuesday,0,버섯소불고기,31,24.9,0.6,17842.7,102.4,0
2026-05-26,Tuesday,0,호박된장국,21,24.9,0.6,17842.7,102.4,0
2026-05-27,Wednesday,0,돼지김치찌개,39,22.3,2.5,18194.1,104.4,0
2026-05-27,Wednesday,0,제육볶음,35,22.3,2.5,18194.1,104.4,0
2026-05-27,Wednesday,0,버섯소불고기,25,22.3,2.5,18194.1,104.4,0
2026-05-27,Wednesday,0,호박된장국,23,22.3,2.5,18194.1,104.4,0
2026-05-28,Thursday,0,돼지김치찌개,49,20.9,3.5,18377.9,105.5,1
2026-05-28,Thursday,0,제육볶음,42,20.9,3.5,18377.9,105.5,1
2026-05-28,Thursday,0,버섯소불고기,29,20.9,3.5,18377.9,105.5,1
2026-05-28,Thursday,0,호박된장국,30,20.9,3.5,18377.9,105.5,1
2026-05-29,Friday,0,돼지김치찌개,28,21.5,0.0,18734.5,107.5,0
2026-05-29,Friday,0,제육볶음,40,21.5,0.0,18734.5,107.5,0
2026-05-29,Friday,0,버섯소불고기,35,21.5,0.0,18734.5,107.5,0
2026-05-29,Friday,0,호박된장국,25,21.5,0.0,18734.5,107.5,0
2026-05-30,Saturday,1,돼지김치찌개,44,22.5,0.0,18208.2,104.5,0
2026-05-30,Saturday,1,제육볶음,42,22.5,0.0,18208.2,104.5,0
2026-05-30,Saturday,1,버섯소불고기,34,22.5,0.0,18208.2,104.5,0
2026-05-30,Saturday,1,호박된장국,26,22.5,0.0,18208.2,104.5,0
2026-05-31,Sunday,1,돼지김치찌개,42,24.3,0.0,16949.5,97.3,0
2026-05-31,Sunday,1,제육볶음,40,24.3,0.0,16949.5,97.3,0
2026-05-31,Sunday,1,버섯소불고기,46,24.3,0.0,16949.5,97.3,0
2026-05-31,Sunday,1,호박된장국,30,24.3,0.0,16949.5,97.3,0
2026-06-01,Monday,0,돼지김치찌개,37,22.9,0.0,18052.9,103.6,0
2026-06-01,Monday,0,제육볶음,29,22.9,0.0,18052.9,103.6,0
2026-06-01,Monday,0,버섯소불고기,28,22.9,0.0,18052.9,103.6,0
2026-06-01,Monday,0,호박된장국,19,22.9,0.0,18052.9,103.6,0
2026-06-02,Tuesday,0,돼지김치찌개,33,25.4,0.0,18144.8,104.2,0
2026-06-02,Tuesday,0,제육볶음,22,25.4,0.0,18144.8,104.2,0
2026-06-02,Tuesday,0,버섯소불고기,30,25.4,0.0,18144.8,104.2,0
2026-06-02,Tuesday,0,호박된장국,20,25.4,0.0,18144.8,104.2,0
2026-06-03,Wednesday,0,돼지김치찌개,25,25.5,0.0,16782.0,96.3,0
2026-06-03,Wednesday,0,제육볶음,34,25.5,0.0,16782.0,96.3,0
2026-06-03,Wednesday,0,버섯소불고기,26,25.5,0.0,16782.0,96.3,0
2026-06-03,Wednesday,0,호박된장국,20,25.5,0.0,16782.0,96.3,0
2026-06-04,Thursday,0,돼지김치찌개,52,23.6,2.9,17756.8,101.9,0
2026-06-04,Thursday,0,제육볶음,28,23.6,2.9,17756.8,101.9,0
2026-06-04,Thursday,0,버섯소불고기,27,23.6,2.9,17756.8,101.9,0
2026-06-04,Thursday,0,호박된장국,23,23.6,2.9,17756.8,101.9,0
2026-06-05,Friday,0,돼지김치찌개,36,20.6,0.0,18098.4,103.9,0
2026-06-05,Friday,0,제육볶음,40,20.6,0.0,18098.4,103.9,0
2026-06-05,Friday,0,버섯소불고기,37,20.6,0.0,18098.4,103.9,0
2026-06-05,Friday,0,호박된장국,28,20.6,0.0,18098.4,103.9,0
2026-06-06,Saturday,1,돼지김치찌개,38,22.3,0.0,17839.5,102.4,0
2026-06-06,Saturday,1,제육볶음,52,22.3,0.0,17839.5,102.4,0
2026-06-06,Saturday,1,버섯소불고기,29,22.3,0.0,17839.5,102.4,0
2026-06-06,Saturday,1,호박된장국,24,22.3,0.0,17839.5,102.4,0
2026-06-07,Sunday,1,돼지김치찌개,41,22.1,0.0,16341.5,93.8,0
2026-06-07,Sunday,1,제육볶음,39,22.1,0.0,16341.5,93.8,0
2026-06-07,Sunday,1,버섯소불고기,37,22.1,0.0,16341.5,93.8,0
2026-06-07,Sunday,1,호박된장국,31,22.1,0.0,16341.5,93.8,0
2026-06-08,Monday,0,돼지김치찌개,34,21.1,0.0,17821.1,102.3,0
2026-06-08,Monday,0,제육볶음,33,21.1,0.0,17821.1,102.3,0
2026-06-08,Monday,0,버섯소불고기,27,21.1,0.0,17821.1,102.3,0
2026-06-08,Monday,0,호박된장국,24,21.1,0.0,17821.1,102.3,0
2026-06-09,Tuesday,0,돼지김치찌개,33,21.6,0.1,18164.3,104.3,0
2026-06-09,Tuesday,0,제육볶음,31,21.6,0.1,18164.3,104.3,0
2026-06-09,Tuesday,0,버섯소불고기,31,21.6,0.1,18164.3,104.3,0
2026-06-09,Tuesday,0,호박된장국,25,21.6,0.1,18164.3,104.3,0
2026-06-10,Wednesday,0,돼지김치찌개,25,21.6,0.6,17977.1,103.2,0
2026-06-10,Wednesday,0,제육볶음,34,21.6,0.6,17977.1,103.2,0
2026-06-10,Wednesday,0,버섯소불고기,28,21.6,0.6,17977.1,103.2,0
2026-06-10,Wednesday,0,호박된장국,25,21.6,0.6,17977.1,103.2,0
2026-06-11,Thursday,0,돼지김치찌개,41,21.0,0.0,18181.0,104.4,1
2026-06-11,Thursday,0,제육볶음,46,21.0,0.0,18181.0,104.4,1
2026-06-11,Thursday,0,버섯소불고기,33,21.0,0.0,18181.0,104.4,1
2026-06-11,Thursday,0,호박된장국,20,21.0,0.0,18181.0,104.4,1
2026-06-12,Friday,0,돼지김치찌개,42,22.4,0.0,17851.3,102.5,0
2026-06-12,Friday,0,제육볶음,32,22.4,0.0,17851.3,102.5,0
2026-06-12,Friday,0,버섯소불고기,27,22.4,0.0,17851.3,102.5,0
2026-06-12,Friday,0,호박된장국,24,22.4,0.0,17851.3,102.5,0
2026-06-13,Saturday,1,돼지김치찌개,39,24.1,0.0,17238.7,99.0,0
2026-06-13,Saturday,1,제육볶음,43,24.1,0.0,17238.7,99.0,0
2026-06-13,Saturday,1,버섯소불고기,41,24.1,0.0,17238.7,99.0,0
2026-06-13,Saturday,1,호박된장국,26,24.1,0.0,17238.7,99.0,0
2026-06-14,Sunday,1,돼지김치찌개,42,23.6,2.4,16345.7,93.8,0
2026-06-14,Sunday,1,제육볶음,43,23.6,2.4,16345.7,93.8,0
2026-06-14,Sunday,1,버섯소불고기,33,23.6,2.4,16345.7,93.8,0
2026-06-14,Sunday,1,호박된장국,31,23.6,2.4,16345.7,93.8,0
2026-06-15,Monday,0,돼지김치찌개,28,25.4,0.0,17685.4,101.5,0
2026-06-15,Monday,0,제육볶음,30,25.4,0.0,17685.4,101.5,0
2026-06-15,Monday,0,버섯소불고기,33,25.4,0.0,17685.4,101.5,0
2026-06-15,Monday,0,호박된장국,23,25.4,0.0,17685.4,101.5,0
2026-06-16,Tuesday,0,돼지김치찌개,34,27.0,0.0,17892.7,102.7,0
2026-06-16,Tuesday,0,제육볶음,32,27.0,0.0,17892.7,102.7,0
2026-06-16,Tuesday,0,버섯소불고기,30,27.0,0.0,17892.7,102.7,0
2026-06-16,Tuesday,0,호박된장국,21,27.0,0.0,17892.7,102.7,0
2026-06-17,Wednesday,0,돼지김치찌개,27,26.9,0.0,17970.3,103.2,0
2026-06-17,Wednesday,0,제육볶음,29,26.9,0.0,17970.3,103.2,0
2026-06-17,Wednesday,0,버섯소불고기,38,26.9,0.0,17970.3,103.2,0
2026-06-17,Wednesday,0,호박된장국,21,26.9,0.0,17970.3,103.2,0
2026-06-18,Thursday,0,돼지김치찌개,29,27.2,0.0,18193.9,104.4,0
2026-06-18,Thursday,0,제육볶음,35,27.2,0.0,18193.9,104.4,0
2026-06-18,Thursday,0,버섯소불고기,38,27.2,0.0,18193.9,104.4,0
2026-06-18,Thursday,0,호박된장국,19,27.2,0.0,18193.9,104.4,0
2026-06-19,Friday,0,돼지김치찌개,39,26.4,8.0,17869.3,102.6,0
2026-06-19,Friday,0,제육볶음,36,26.4,8.0,17869.3,102.6,0
2026-06-19,Friday,0,버섯소불고기,36,26.4,8.0,17869.3,102.6,0
2026-06-19,Friday,0,호박된장국,29,26.4,8.0,17869.3,102.6,0
2026-06-20,Saturday,1,돼지김치찌개,55,21.3,71.7,15497.1,89.0,0
2026-06-20,Saturday,1,제육볶음,46,21.3,71.7,15497.1,89.0,0
2026-06-20,Saturday,1,버섯소불고기,24,21.3,71.7,15497.1,89.0,0
2026-06-20,Saturday,1,호박된장국,30,21.3,71.7,15497.1,89.0,0
2026-06-21,Sunday,1,돼지김치찌개,34,23.7,0.0,16424.0,94.3,0
2026-06-21,Sunday,1,제육볶음,36,23.7,0.0,16424.0,94.3,0
2026-06-21,Sunday,1,버섯소불고기,37,23.7,0.0,16424.0,94.3,0
2026-06-21,Sunday,1,호박된장국,28,23.7,0.0,16424.0,94.3,0
2026-06-22,Monday,0,돼지김치찌개,29,24.4,0.0,17727.6,101.8,0
2026-06-22,Monday,0,제육볶음,23,24.4,0.0,17727.6,101.8,0
2026-06-22,Monday,0,버섯소불고기,31,24.4,0.0,17727.6,101.8,0
2026-06-22,Monday,0,호박된장국,27,24.4,0.0,17727.6,101.8,0
2026-06-23,Tuesday,0,돼지김치찌개,30,25.8,0.0,17215.8,98.8,0
2026-06-23,Tuesday,0,제육볶음,31,25.8,0.0,17215.8,98.8,0
2026-06-23,Tuesday,0,버섯소불고기,37,25.8,0.0,17215.8,98.8,0
2026-06-23,Tuesday,0,호박된장국,21,25.8,0.0,17215.8,98.8,0
2026-06-24,Wednesday,0,돼지김치찌개,32,24.3,0.0,17010.8,97.6,0
2026-06-24,Wednesday,0,제육볶음,33,24.3,0.0,17010.8,97.6,0
2026-06-24,Wednesday,0,버섯소불고기,31,24.3,0.0,17010.8,97.6,0
2026-06-24,Wednesday,0,호박된장국,18,24.3,0.0,17010.8,97.6,0
2026-06-25,Thursday,0,돼지김치찌개,27,22.3,0.3,16773.6,96.3,0
2026-06-25,Thursday,0,제육볶음,38,22.3,0.3,16773.6,96.3,0
2026-06-25,Thursday,0,버섯소불고기,29,22.3,0.3,16773.6,96.3,0
2026-06-25,Thursday,0,호박된장국,21,22.3,0.3,16773.6,96.3,0
2026-06-26,Friday,0,돼지김치찌개,35,23.5,0.0,16959.9,97.4,0
2026-06-26,Friday,0,제육볶음,38,23.5,0.0,16959.9,97.4,0
2026-06-26,Friday,0,버섯소불고기,43,23.5,0.0,16959.9,97.4,0
2026-06-26,Friday,0,호박된장국,25,23.5,0.0,16959.9,97.4,0
2026-06-27,Saturday,1,돼지김치찌개,33,26.3,0.0,15824.8,90.8,0
2026-06-27,Saturday,1,제육볶음,36,26.3,0.0,15824.8,90.8,0
2026-06-27,Saturday,1,버섯소불고기,42,26.3,0.0,15824.8,90.8,0
2026-06-27,Saturday,1,호박된장국,22,26.3,0.0,15824.8,90.8,0
2026-06-28,Sunday,1,돼지김치찌개,39,26.1,0.0,15097.6,86.7,0
2026-06-28,Sunday,1,제육볶음,26,26.1,0.0,15097.6,86.7,0
2026-06-28,Sunday,1,버섯소불고기,35,26.1,0.0,15097.6,86.7,0
2026-06-28,Sunday,1,호박된장국,25,26.1,0.0,15097.6,86.7,0
2026-06-29,Monday,0,돼지김치찌개,34,26.2,0.0,16466.1,94.5,0
2026-06-29,Monday,0,제육볶음,27,26.2,0.0,16466.1,94.5,0
2026-06-29,Monday,0,버섯소불고기,25,26.2,0.0,16466.1,94.5,0
2026-06-29,Monday,0,호박된장국,19,26.2,0.0,16466.1,94.5,0
2026-06-30,Tuesday,0,돼지김치찌개,26,26.8,0.0,17795.8,102.2,0
2026-06-30,Tuesday,0,제육볶음,31,26.8,0.0,17795.8,102.2,0
2026-06-30,Tuesday,0,버섯소불고기,32,26.8,0.0,17795.8,102.2,0
2026-06-30,Tuesday,0,호박된장국,17,26.8,0.0,17795.8,102.2,0
2026-07-01,Wednesday,0,돼지김치찌개,41,26.3,0.8,17810.0,102.2,1
2026-07-01,Wednesday,0,제육볶음,38,26.3,0.8,17810.0,102.2,1
2026-07-01,Wednesday,0,버섯소불고기,44,26.3,0.8,17810.0,102.2,1
2026-07-01,Wednesday,0,호박된장국,19,26.3,0.8,17810.0,102.2,1
2026-07-02,Thursday,0,돼지김치찌개,34,24.3,1.3,17631.6,101.2,0
2026-07-02,Thursday,0,제육볶음,37,24.3,1.3,17631.6,101.2,0
2026-07-02,Thursday,0,버섯소불고기,25,24.3,1.3,17631.6,101.2,0
2026-07-02,Thursday,0,호박된장국,23,24.3,1.3,17631.6,101.2,0
2026-07-03,Friday,0,돼지김치찌개,42,24.8,2.4,17498.7,100.4,0
2026-07-03,Friday,0,제육볶음,40,24.8,2.4,17498.7,100.4,0
2026-07-03,Friday,0,버섯소불고기,28,24.8,2.4,17498.7,100.4,0
2026-07-03,Friday,0,호박된장국,27,24.8,2.4,17498.7,100.4,0
2026-07-04,Saturday,1,돼지김치찌개,35,25.8,0.2,17335.8,99.5,0
2026-07-04,Saturday,1,제육볶음,42,25.8,0.2,17335.8,99.5,0
2026-07-04,Saturday,1,버섯소불고기,38,25.8,0.2,17335.8,99.5,0
2026-07-04,Saturday,1,호박된장국,26,25.8,0.2,17335.8,99.5,0
2026-07-05,Sunday,1,돼지김치찌개,57,25.6,10.5,15586.2,89.5,0
2026-07-05,Sunday,1,제육볶음,35,25.6,10.5,15586.2,89.5,0
2026-07-05,Sunday,1,버섯소불고기,38,25.6,10.5,15586.2,89.5,0
2026-07-05,Sunday,1,호박된장국,18,25.6,10.5,15586.2,89.5,0
2026-07-06,Monday,0,돼지김치찌개,34,26.0,4.9,17347.6,99.6,1
2026-07-06,Monday,0,제육볶음,36,26.0,4.9,17347.6,99.6,1
2026-07-06,Monday,0,버섯소불고기,29,26.0,4.9,17347.6,99.6,1
2026-07-06,Monday,0,호박된장국,29,26.0,4.9,17347.6,99.6,1
2026-07-07,Tuesday,0,돼지김치찌개,36,28.2,5.7,17549.3,100.7,0
2026-07-07,Tuesday,0,제육볶음,33,28.2,5.7,17549.3,100.7,0
2026-07-07,Tuesday,0,버섯소불고기,29,28.2,5.7,17549.3,100.7,0
2026-07-07,Tuesday,0,호박된장국,24,28.2,5.7,17549.3,100.7,0
2026-07-08,Wednesday,0,돼지김치찌개,41,25.1,26.1,17434.8,100.1,0
2026-07-08,Wednesday,0,제육볶음,29,25.1,26.1,17434.8,100.1,0
2026-07-08,Wednesday,0,버섯소불고기,26,25.1,26.1,17434.8,100.1,0
2026-07-08,Wednesday,0,호박된장국,23,25.1,26.1,17434.8,100.1,0
2026-07-09,Thursday,0,돼지김치찌개,41,24.0,38.1,17518.9,100.6,0
2026-07-09,Thursday,0,제육볶음,32,24.0,38.1,17518.9,100.6,0
2026-07-09,Thursday,0,버섯소불고기,27,24.0,38.1,17518.9,100.6,0
2026-07-09,Thursday,0,호박된장국,24,24.0,38.1,17518.9,100.6,0
2026-07-10,Friday,0,돼지김치찌개,38,26.0,4.1,17454.3,100.2,0
2026-07-10,Friday,0,제육볶음,35,26.0,4.1,17454.3,100.2,0
2026-07-10,Friday,0,버섯소불고기,32,26.0,4.1,17454.3,100.2,0
2026-07-10,Friday,0,호박된장국,25,26.0,4.1,17454.3,100.2,0
2026-07-11,Saturday,1,돼지김치찌개,37,28.6,0.0,16257.8,93.3,0
2026-07-11,Saturday,1,제육볶음,32,28.6,0.0,16257.8,93.3,0
2026-07-11,Saturday,1,버섯소불고기,38,28.6,0.0,16257.8,93.3,0
2026-07-11,Saturday,1,호박된장국,22,28.6,0.0,16257.8,93.3,0
2026-07-12,Sunday,1,돼지김치찌개,36,30.3,0.0,15628.5,89.7,0
2026-07-12,Sunday,1,제육볶음,32,30.3,0.0,15628.5,89.7,0
2026-07-12,Sunday,1,버섯소불고기,40,30.3,0.0,15628.5,89.7,0
2026-07-12,Sunday,1,호박된장국,22,30.3,0.0,15628.5,89.7,0
2026-07-13,Monday,0,돼지김치찌개,33,30.4,0.0,17182.5,98.6,0
2026-07-13,Monday,0,제육볶음,27,30.4,0.0,17182.5,98.6,0
2026-07-13,Monday,0,버섯소불고기,31,30.4,0.0,17182.5,98.6,0
2026-07-13,Monday,0,호박된장국,16,30.4,0.0,17182.5,98.6,0
2026-07-14,Tuesday,0,돼지김치찌개,28,28.1,74.5,17491.2,100.4,0
2026-07-14,Tuesday,0,제육볶음,41,28.1,74.5,17491.2,100.4,0
2026-07-14,Tuesday,0,버섯소불고기,25,28.1,74.5,17491.2,100.4,0
2026-07-14,Tuesday,0,호박된장국,20,28.1,74.5,17491.2,100.4,0
2026-07-15,Wednesday,0,돼지김치찌개,44,24.6,17.6,17428.0,100.0,0
2026-07-15,Wednesday,0,제육볶음,27,24.6,17.6,17428.0,100.0,0
2026-07-15,Wednesday,0,버섯소불고기,30,24.6,17.6,17428.0,100.0,0
2026-07-15,Wednesday,0,호박된장국,20,24.6,17.6,17428.0,100.0,0
2026-07-16,Thursday,0,돼지김치찌개,35,26.4,0.0,17569.3,100.9,0
2026-07-16,Thursday,0,제육볶음,23,26.4,0.0,17569.3,100.9,0
2026-07-16,Thursday,0,버섯소불고기,25,26.4,0.0,17569.3,100.9,0
2026-07-16,Thursday,0,호박된장국,19,26.4,0.0,17569.3,100.9,0
2026-07-17,Friday,0,돼지김치찌개,41,27.8,1.4,15465.2,88.8,0
2026-07-17,Friday,0,제육볶음,35,27.8,1.4,15465.2,88.8,0
2026-07-17,Friday,0,버섯소불고기,29,27.8,1.4,15465.2,88.8,0
2026-07-17,Friday,0,호박된장국,27,27.8,1.4,15465.2,88.8,0
2026-07-18,Saturday,1,돼지김치찌개,55,24.0,119.7,14794.1,84.9,0
2026-07-18,Saturday,1,제육볶음,42,24.0,119.7,14794.1,84.9,0
2026-07-18,Saturday,1,버섯소불고기,28,24.0,119.7,14794.1,84.9,0
2026-07-18,Saturday,1,호박된장국,26,24.0,119.7,14794.1,84.9,0
2026-07-19,Sunday,1,돼지김치찌개,30,25.9,0.1,15199.1,87.2,0
2026-07-19,Sunday,1,제육볶음,36,25.9,0.1,15199.1,87.2,0
2026-07-19,Sunday,1,버섯소불고기,29,25.9,0.1,15199.1,87.2,0
2026-07-19,Sunday,1,호박된장국,25,25.9,0.1,15199.1,87.2,0
2026-07-20,Monday,0,돼지김치찌개,57,24.3,20.8,16993.3,97.5,1
2026-07-20,Monday,0,제육볶음,45,24.3,20.8,16993.3,97.5,1
2026-07-20,Monday,0,버섯소불고기,31,24.3,20.8,16993.3,97.5,1
2026-07-20,Monday,0,호박된장국,30,24.3,20.8,16993.3,97.5,1
2026-07-21,Tuesday,0,돼지김치찌개,44,25.1,39.1,17168.2,98.6,0
2026-07-21,Tuesday,0,제육볶음,41,25.1,39.1,17168.2,98.6,0
2026-07-21,Tuesday,0,버섯소불고기,24,25.1,39.1,17168.2,98.6,0
2026-07-21,Tuesday,0,호박된장국,25,25.1,39.1,17168.2,98.6,0
2026-07-22,Wednesday,0,돼지김치찌개,36,25.7,12.5,17321.6,99.4,0
2026-07-22,Wednesday,0,제육볶음,38,25.7,12.5,17321.6,99.4,0
2026-07-22,Wednesday,0,버섯소불고기,29,25.7,12.5,17321.6,99.4,0
2026-07-22,Wednesday,0,호박된장국,17,25.7,12.5,17321.6,99.4,0
2026-07-23,Thursday,0,돼지김치찌개,34,27.1,6.0,17306.0,99.3,0
2026-07-23,Thursday,0,제육볶음,35,27.1,6.0,17306.0,99.3,0
2026-07-23,Thursday,0,버섯소불고기,24,27.1,6.0,17306.0,99.3,0
2026-07-23,Thursday,0,호박된장국,24,27.1,6.0,17306.0,99.3,0
2026-07-24,Friday,0,돼지김치찌개,27,28.5,0.0,17425.3,100.0,0
2026-07-24,Friday,0,제육볶음,31,28.5,0.0,17425.3,100.0,0
2026-07-24,Friday,0,버섯소불고기,42,28.5,0.0,17425.3,100.0,0
2026-07-24,Friday,0,호박된장국,19,28.5,0.0,17425.3,100.0,0
2026-07-25,Saturday,1,돼지김치찌개,44,28.7,0.0,15561.7,89.3,1
2026-07-25,Saturday,1,제육볶음,35,28.7,0.0,15561.7,89.3,1
2026-07-25,Saturday,1,버섯소불고기,58,28.7,0.0,15561.7,89.3,1
2026-07-25,Saturday,1,호박된장국,26,28.7,0.0,15561.7,89.3,1
2026-07-26,Sunday,1,돼지김치찌개,33,29.2,0.0,15233.8,87.4,0
